train_id,train_name,source,destination,distance_km,station_count,station_codes,avg_delay_min,avg_delay_std
25687,GODAVARI EXPRES,SDV,TSR,913.0,17,"SDV,SF,KI,NBR,SUPP,BTVA,BMGM,COA,NGM,GLU,MBD,SNKG,CU,CJM,SSPN,RMZ,TSR",88.058,11.641525673209676
19915,RAYALASEEMA EXP,YLK,AKP,567.0,10,"YLK,VDD,BLL,CMDP,TADA,DPD,GZA,NUJ,SGDM,AKP",109.7,15.105268948284236
18694,TIRUMALA EXP,KNRT,AKAH,826.0,15,"KNRT,BNL,KSK,ULM,SDM,SF,GGNP,PGDI,KI,SGKM,PAVP,RLL,AKU,JBK,AKAH",124.056,9.06998235940953
28934,CHARMINAR EXP,KGL,CCT,712.0,15,"KGL,NDPU,CPL,KLU,DGB,PMT,VLV,TADA,BZA,GDV,PDT,BMGM,PMD,PDMI,CCT",132.1,10.979826956742086
15365,FALAKNUMA EXP,TUNI,CTO,798.0,14,"TUNI,KUMU,GWM,BVO,MVA,VH,KLX,NRR,CLX,SUDV,PUT,ANE,PYX,CTO",99.798,11.860919863147204
23853,NARAYANADRI EXP,MUK,TPTY,748.0,11,"MUK,NBM,OBVP,KYM,MPT,RAM,LMD,MRM,TUNI,KVLS,TPTY",104.28800000000001,12.13046041995109
21811,GARIB RATH,VKT,CCT,499.0,10,"VKT,NGNT,TLU,GDR,POA,DPD,PMD,DVR,NDKD,CCT",39.244,6.21971301588747
15517,TUNGABHADRA EXP,KEF,KPU,375.0,8,"KEF,GTLM,SNM,MAG,NRR,GLU,SPT,KPU",38.266,9.307197752277537
14533,GODAVARI EXPRES,MLK,GVA,950.0,17,"MLK,KSTE,KCM,MLU,TIM,RPL,SKM,RPRL,KPLL,KYM,VKT,KSK,NRE,ODUR,RAM,VH,GVA",134.70999999999998,7.71405211286519
12796,SC-BZA SUP E,SC,BZA,314.0,4,"SC,GNT,MAG,BZA",77.48400000000001,14.380920693752538
23103,RATNACHAL EXP,NSX,MUK,914.0,16,"NSX,RMZ,PAVP,PSPY,JBK,NZD,PRDT,NLS,PSDA,GPY,KVM,APL,YPD,TKU,AKVD,MUK",82.676,16.769793677919836
20934,RATNACHAL EXP,CPL,SCM,916.0,16,"CPL,ESV,VJA,BVM,MDPD,MLK,TNKU,KOLA,APT,BMKD,ARKV,YLK,OBVP,MIPM,ANV,SCM",87.42999999999999,6.323875394091818
23217,VISAKHA EXPRESS,CBM,PYA,555.0,9,"CBM,KLX,GWM,SNKG,PEL,NZD,PUT,DUSI,PYA",88.56800000000001,12.49460763689681
16431,SESHADRI EXP,BLPE,UNDI,661.0,14,"BLPE,PVPT,PRDT,BLL,JKO,BSPL,CIV,RCG,KVLS,RLL,GPDE,MBD,VND,UNDI",117.21199999999999,12.929716547550456
16092,KRISHNA EXPRESS,YPD,SAB,343.0,7,"YPD,CLX,ASP,GPI,ALM,RCG,SAB",35.236000000000004,8.6293499175778
29065,TIRUMALA EXP,PGRL,MDUN,554.0,12,"PGRL,GPY,RMV,NRP,LKDU,TPTY,KLU,IPPM,BDVR,NUJ,TGU,MDUN",95.522,5.146102408619552
15803,KRISHNA EXPRESS,VKN,PAVP,724.0,12,"VKN,NDZ,VGT,GKM,KLDI,MRK,MALM,HVM,MVW,KTV,NLS,PAVP",57.878,9.002073094571047
18486,INTERCITY EXP,KVM,GVMH,957.0,15,"KVM,KVLS,SUP,KO,VLD,TMPM,TIM,MLK,KCM,RBCS,YA,NG,MCU,PRDT,GVMH",101.292,15.723111015317548
28086,KRISHNA EXPRESS,VPG,DGB,932.0,17,"VPG,REM,MLU,POO,HX,NRE,OBM,NRR,SJL,PSA,GPY,CMDP,AKVD,VND,NBM,ALAT,DGB",97.53999999999999,13.113937242491282
23263,SEVEN HILLS EXP,VGH,BTTR,478.0,9,"VGH,CIV,NGNT,VVM,CU,BGNP,NML,RMV,BTTR",39.284000000000006,10.614715257603477
21099,RATNACHAL EXP,MOO,YPD,540.0,11,"MOO,MCU,BKPT,IPM,NLA,SVPM,VKZ,NZD,LKDU,TCNR,YPD",55.379999999999995,12.941060621139213
18465,PRASHANTI EXP,GPU,MLK,969.0,17,"GPU,SGKM,CCI,NGJA,UPL,BGNP,SSPN,GLP,DVD,CPL,BLPE,ESV,AL,YGD,VH,STVA,MLK",80.208,3.030151811378427
19141,JANMABHOOMI EXP,CCT,JAQ,858.0,17,"CCT,AKAH,TGL,VRVL,KDP,BVRT,RLL,PUN,MVA,TNKU,MIPM,UNDI,UKD,KQA,BGNP,MMS,JAQ",92.44,9.772481772814928
22643,PATNA EXPRES,ERS,PNBE,2785.0,44,"ERS,AWY,TCR,PGT,CBE,TUP,ED,SA,JTJ,KPD,MAS,OGL,BZA,RJY,VSKP,VZM,CHE,PSA,BAM,BALU,KUR,BBS,CTC,JJKR,BHC,BLS,JER,HIJ,MDN,VSU,BQA,ADRA,BURN,ASN,CRJ,MDP,JSME,JAJ,KIUL,MKA,BKP,PNC,RJPB,PNBE",173.886,12.968033004276315
28995,TIRUMALA EXP,OGL,GRBL,599.0,10,"OGL,SCM,GWM,SF,TEL,TDD,HNMN,PCU,JBK,GRBL",73.084,13.39533612866807
20395,SIMHADRI EXP,KYM,GDE,599.0,11,"KYM,GID,PDGL,VLD,VTM,YLK,TSR,SGDM,SJMA,AKP,GDE",75.98400000000001,6.2103204426180865
